Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
US,38.75388572,-88.48914513,1198,32,0,1166,9086.771845,2.671118531
US,38.60704876,-89.42385254,4485,75,0,4410,11940.25877,1.672240803
US,39.51949084,-88.22358557,4294,70,0,4224,8482.645542,1.630181649
US,41.84144849,-87.81658794,393652,7860,0,385792,7643.382348,1.99668743
US,39.0032229,-87.75954624,1578,20,0,1558,8453.420475,1.267427123
US,39.27432424,-88.2401158,937,14,0,923,8703.325283,1.494130203
US,40.17514519,-88.90959682,915,18,0,897,5851.131858,1.967213115
US,41.89373302,-88.76958483,6643,78,0,6565,6332.878919,1.174168297
US,39.76768052,-88.21854195,1854,22,0,1832,9524.788081,1.186623517
US,41.85116968,-88.08642662,61805,958,0,60847,6696.672846,1.550036405
US,39.6809186,-87.74759563,1344,27,0,1317,7831.711439,2.008928571
US,38.41353228,-88.05720863,397,5,0,392,6207.97498,1.259445844
US,39.05935711,-88.58969584,3860,52,0,3808,11350.27052,1.347150259
US,39.00072038,-89.02452658,2664,46,0,2618,12485.93926,1.726726727
US,40.59706922,-88.22350769,1227,37,0,1190,9466.862125,3.015484923
US,37.99189086,-88.92567818,3362,48,0,3314,8739.504536,1.427721594
US,40.47289135,-90.20862357,2342,28,0,2314,6820.034945,1.195559351
US,37.76430935,-88.22953869,330,3,0,327,6835.128418,0.909090909
US,39.35907414,-90.388865,1115,30,0,1085,8597.424628,2.69058296
US,41.28569601,-88.41905692,3859,44,0,3815,7558.663376,1.14019176
US,38.08163641,-88.53883373,601,10,0,591,7405.125678,1.663893511
US,40.40423981,-91.16313899,1316,20,0,1296,7431.669302,1.519756839
US,37.51810645,-88.26873022,217,7,0,210,5679.141586,3.225806452
US,40.81908672,-90.92491462,397,4,0,393,5973.517906,1.007556675
US,41.3533994,-90.13296166,3692,39,0,3653,7548.095598,1.056338028
US,40.74717633,-87.82466784,2323,49,0,2274,8567.529689,2.109341369
US,37.78595185,-89.38232563,3650,51,0,3599,6431.718062,1.397260274
US,39.01054275,-88.15437049,894,13,0,881,9302.809573,1.454138702
US,38.29980057,-88.9240025,2926,81,0,2845,7764.568517,2.768284347
US,39.08869046,-90.35393073,1972,30,0,1942,9057.089055,1.521298174
US,42.36542373,-90.21094405,1388,21,0,1367,6536.37862,1.5129683
US,37.45939802,-88.88165419,982,9,0,973,7908.512523,0.916496945
US,41.93842729,-88.42861412,41511,564,0,40947,7796.913241,1.358676014
US,41.13746989,-87.86205334,10678,152,0,10526,9719.466239,1.423487544
US,41.59081014,-88.42869583,8449,68,0,8381,6550.120164,0.804828974
US,40.93148779,-90.2133034,4059,104,0,3955,8167.166341,2.56220744
US,41.3442613,-88.88633881,8363,186,0,8177,7695.847022,2.224082267
US,42.3224907,-88.00367925,48300,763,0,47537,6934.324908,1.579710145
US,38.71987914,-87.72884035,1985,20,0,1965,12661.05371,1.007556675
US,41.74583951,-89.29977132,2707,30,0,2677,7939.347724,1.108237902
US,40.89188292,-88.55784752,3140,51,0,3089,8808.348294,1.624203822
US,40.12581572,-89.36638784,2705,39,0,2666,9452.093088,1.441774492
US,39.86064913,-88.96342505,7959,163,0,7796,7652.222404,2.047995979
US,39.26119767,-89.92424028,3273,60,0,3213,7285.313627,1.833180568
US,38.83042506,-89.90422563,21054,341,0,20713,8006.358236,1.619644723
US,38.64963204,-88.91899208,3548,97,0,3451,9536.352641,2.733934611
US,41.0327901,-89.34510444,578,8,0,570,5053.331002,1.384083045
US,40.23917274,-89.91824452,1026,37,0,989,7680.215585,3.606237817
US,37.22078441,-88.71036614,893,26,0,867,6484.170781,2.911534155
US,40.45674722,-90.67775541,1978,35,0,1943,6663.97143,1.769464105
US,42.32451172,-88.45248227,19128,204,0,18924,6214.949931,1.066499373
US,40.48996987,-88.84621113,11621,97,0,11524,6775.421678,0.834695809
US,40.02742725,-89.80246001,729,6,0,723,5977.369629,0.823045267
US,41.20596782,-90.74290052,1069,24,0,1045,6924.920645,2.245088868
US,38.27594376,-90.17761038,3135,59,0,3076,9051.014811,1.881977671
US,39.23198845,-89.47809254,2166,22,0,2144,7623.002745,1.015697138
US,39.71654544,-90.20255104,3007,65,0,2942,8933.983006,2.16162288
US,39.64187451,-88.62099969,1260,19,0,1241,8689.055927,1.507936508
US,42.04165196,-89.32184679,4102,59,0,4043,8099.836108,1.438322769
US,,,19,0,0,19,,0
US,40.78702156,-89.76078901,13172,193,0,12979,7351.30791,1.465229274
US,38.08510853,-89.36856219,2185,44,0,2141,10446.5481,2.013729977
US,40.01360584,-88.59319339,1046,7,0,1039,6399.902105,0.669216061
US,39.62265059,-90.8877017,1395,38,0,1357,8964.719491,2.724014337
US,37.41391284,-88.56152109,196,1,0,195,4692.36294,0.510204082
US,37.22631423,-89.13085001,560,3,0,557,10496.71978,0.535714286
US,41.2013541,-89.2869272,319,0,0,319,5558.459662,0
US,38.05095369,-89.82512254,3324,43,0,3281,10458.75024,1.293622142
US,38.71240969,-88.08475366,1309,31,0,1278,8438.084187,2.368220015
US,41.46613806,-90.57042164,11014,223,0,10791,7762.952939,2.024695842
US,37.75332999,-88.54119706,1764,31,0,1733,7509.258865,1.757369615
US,39.75836914,-89.65872023,13219,176,0,13043,6790.396154,1.3314169
US,40.1571798,-90.61114163,543,3,0,540,8023.049645,0.552486188
US,39.6429169,-90.47814431,327,1,0,326,6604.726318,0.305810398
US,39.39133527,-88.80611122,1793,31,0,1762,8287.880189,1.728945901
US,38.46996033,-89.93063427,19050,329,0,18721,7335.782445,1.727034121
US,41.09309773,-89.79745866,449,19,0,430,8405.091726,4.231625835
US,42.35129217,-89.662598,3242,46,0,3196,7285.720707,1.418877236
US,40.50716185,-89.51404662,10431,172,0,10259,7914.083898,1.648931071
US,,,145,1488,0,0,,1026.206897
US,37.47119609,-89.25548938,1697,29,0,1668,10190.35609,1.708898055
US,40.18417171,-87.73384359,6429,75,0,6354,8486.232477,1.166588894
US,38.44272901,-87.84922065,1048,11,0,1037,9097.222222,1.049618321
US,40.84925021,-90.6147432,1496,34,0,1462,8881.500831,2.272727273
US,38.35309213,-89.40982703,1225,18,0,1207,8821.199683,1.469387755
US,38.42955355,-88.42586459,1336,40,0,1296,8239.284613,2.994011976
US,38.08706198,-88.17657461,1122,20,0,1102,8288.39477,1.782531194
US,41.75509713,-89.91556058,4828,124,0,4704,8750.339828,2.568351284
US,41.44619267,-87.97862712,52293,724,0,51569,7570.543603,1.384506531
US,37.73033511,-88.92994027,5316,98,0,5218,7982.341547,1.843491347
US,42.33641854,-89.16085327,24019,344,0,23675,8500.134479,1.432199509
US,40.78579374,-89.20973757,2786,47,0,2739,7244.078109,1.687006461
US,40.7457653,-84.93671406,2645,40,0,2605,7393.017861,1.512287335
US,41.09194313,-85.06800636,28274,507,0,27767,7454.277496,1.793166867
US,39.20744865,-85.89558181,5522,111,0,5411,6591.150527,2.010141253
US,40.60626947,-87.31093999,753,10,0,743,8607.681756,1.328021248
US,40.47388153,-85.32499702,895,24,0,871,7611.838748,2.681564246
US,40.0509304,-86.46841646,4541,71,0,4470,6693.395044,1.563532262
US,39.19605589,-86.22868909,752,11,0,741,4982.77233,1.462765957
US,40.5807832,-86.56198812,1354,14,0,1340,6684.109197,1.033973412
US,40.76135835,-86.34830753,4244,64,0,4180,11260.58001,1.50801131
US,38.48015445,-85.70510334,8544,125,0,8419,7222.194046,1.463014981
US,39.39561833,-87.11723506,1887,38,0,1849,7195.424214,2.013778484
US,40.30319754,-86.47277257,3240,37,0,3203,10000.30865,1.141975309
US,38.28814402,-86.44518825,602,11,0,591,5691.59497,1.827242525
US,38.70186039,-87.07185406,2299,73,0,2226,6893.346526,3.175293606
US,41.39804622,-84.99906934,3014,68,0,2946,6932.719954,2.256138023
US,39.14647946,-84.97333539,3877,48,0,3829,7838.974483,1.238070673
US,39.30712658,-85.50087166,2135,77,0,2058,8038.706277,3.606557377
US,40.22787247,-85.39732772,7712,146,0,7566,6756.910676,1.893153527
US,38.36597551,-86.8792417,4704,62,0,4642,11007.11344,1.318027211
US,41.59761169,-85.85875695,22792,356,0,22436,11045.79313,1.561951562
US,39.63684962,-85.17797541,2219,45,0,2174,9605.228985,2.027940514
US,38.32117957,-85.90385377,5197,119,0,,6618.527292,2.289782567
US,40.12361933,-87.24217689,1546,31,0,1515,9457.971369,2.005174644
US,39.4142482,-85.06062647,1245,30,0,1215,5470.603744,2.409638554
US,41.0469907,-86.26252745,1411,34,0,1377,7064.183438,2.409638554
US,38.30393723,-87.58054938,3059,72,0,2987,9088.208206,2.353710363
US,40.51587228,-85.65468702,5042,121,0,4921,7666.225729,2.399841333
US,39.03630547,-86.96223202,1966,61,0,1905,6158.761982,3.102746694
US,40.07306535,-86.05244729,24249,316,0,23933,7174.026881,1.303146522
US,39.82304555,-85.77566351,5246,89,0,5157,6711.186163,1.69653069
US,38.19467379,-86.10948271,2693,39,0,2654,6646.920893,1.448199035
US,39.76719009,-86.51037283,11661,228,0,11433,6846.885991,1.9552354
US,39.93029017,-85.39625719,4296,63,0,4233,8955.223881,1.466480447
US,40.48527731,-86.11351892,6723,136,0,6587,8144.747044,2.022906441
US,40.82907273,-85.48822092,2477,47,0,2430,6782.584885,1.897456601
US,38.9091582,-86.03851889,3788,54,0,3734,8564.129231,1.425554382
US,41.02078733,-87.11553319,2491,33,0,2458,7422.0845,1.324769169
US,40.43781032,-85.00576229,1511,24,0,1487,7393.814837,1.588352085
US,38.78576239,-85.43633383,2185,50,0,2135,6763.030828,2.288329519
US,38.99588883,-85.62710784,1708,36,0,1672,6158.283757,2.107728337
US,39.48994426,-86.10149107,12309,265,0,12044,7782.280754,2.152896255
US,38.68861576,-87.4194665,2938,71,0,2867,8028.638575,2.416609939
US,41.24521668,-85.86312322,6884,82,0,6802,8663.914619,1.191167926
US,41.64232188,-85.42674232,2059,63,0,1996,5197.657394,3.059737737
US,41.54366008,-86.74072188,7650,150,0,7500,6961.633663,1.960784314
US,41.41874274,-87.38277575,40230,697,0,39533,8286.422255,1.732537907
US,38.84112637,-86.48361629,3338,80,0,3258,7357.284549,2.396644697
US,40.16143691,-85.71964711,9071,225,0,8846,7000.902994,2.480432146
US,39.78163624,-86.13826325,71487,1300,0,70187,7411.18951,1.818512457
US,41.32467367,-86.26185087,4519,87,0,4432,9769.121017,1.925204691
US,38.7099921,-86.80373186,601,12,0,589,5860.555826,1.996672213
US,40.76940965,-86.04525048,2758,39,0,2719,7765.514134,1.414068165
US,39.16130004,-86.52414358,8075,116,0,7959,5440.238225,1.436532508
US,40.04034823,-86.89335024,2889,65,0,2824,7535.604361,2.249913465
US,39.47899078,-86.44573375,4354,88,0,4266,6176.850289,2.021129995
US,40.95610449,-87.39635768,831,24,0,807,5942.505721,2.888086643
US,41.39672484,-85.41966713,4081,63,0,4018,8547.670912,1.54373928
US,38.955305,-84.96515993,400,10,0,390,6808.510638,2.5
US,38.5411892,-86.49523093,1245,33,0,1212,6337.167871,2.65060241
US,39.31145587,-86.83900724,1344,37,0,1307,6461.849127,2.75297619
US,39.77202286,-87.20375833,1175,12,0,1163,6937.474169,1.021276596
US,38.07809328,-86.63741946,1212,23,0,1189,6322.70854,1.897689769
US,38.40112197,-87.23574907,947,28,0,919,7643.877633,2.956705385
US,41.45986947,-87.06848888,12948,204,0,12744,7599.0821,1.575532901
US,38.02097333,-87.86480429,1941,27,0,1914,7633.617808,1.391035549
US,41.04166107,-86.69890683,858,34,0,824,6945.681211,3.962703963
US,39.66437981,-86.84517605,2489,39,0,2450,6623.908878,1.566894335
US,40.15734772,-85.01139319,1860,51,0,1809,7541.050071,2.741935484
US,39.10235626,-85.26212744,2513,42,0,2471,8872.334416,1.671309192
US,39.62002287,-85.4655599,1221,15,0,1206,7363.85019,1.228501229
US,38.68672078,-85.74627859,1933,38,0,1895,8097.013362,1.965856182
US,39.52305623,-85.7915857,3447,74,0,3373,7706.409712,2.146794314
US,38.01519732,-87.0079644,1520,14,0,1506,7496.177936,0.921052632
US,41.61756781,-86.29040834,24443,418,0,24025,8992.14939,1.710101051
US,41.27890281,-86.64686895,1560,46,0,1514,6784.083496,2.948717949
US,41.64423868,-85.00101094,2681,27,0,2654,7749.898826,1.007086908
US,39.08952258,-87.41414469,1689,29,0,1660,8171.658039,1.716992303
US,38.82767338,-85.03022429,508,6,0,502,4725.141847,1.181102362
US,40.38872739,-86.89413959,15176,94,0,15082,7753.458811,0.619399051
US,40.31123252,-86.05234925,1100,37,0,1063,7261.684711,3.363636364
US,,,0,231,0,0,,
US,39.62550777,-84.92497066,511,4,0,507,7244.116813,0.782778865
US,38.02658833,-87.58763124,15786,271,0,15515,8699.869386,1.71671101
US,39.8523352,-87.46160542,1274,32,0,1242,8220.415537,2.51177394
US,39.42944561,-87.39169027,9391,184,0,9207,8773.519685,1.959322756
US,40.84704239,-85.79328272,2630,58,0,2572,8484.965802,2.205323194
US,40.34728141,-87.35602659,545,10,0,535,6594.071385,1.834862385
US,38.08922676,-87.2716085,5326,107,0,5219,8454.236642,2.009012392
US,38.60219804,-86.1049363,1450,16,0,1434,5171.921815,1.103448276
US,39.8633444,-85.01044989,5291,152,0,5139,8030.781373,2.872802873
US,40.72934187,-85.22132966,1935,51,0,1884,6838.422392,2.635658915
US,40.74911165,-86.86492015,2351,38,0,2313,9754.37723,1.616333475
US,41.13863784,-85.50791236,2500,28,0,2472,7360.734896,1.12
US,41.33075609,-94.47105874,610,17,0,593,8529.082774,2.786885246
US,41.02903567,-94.69932645,266,2,0,264,7384.78623,0.751879699
US,43.28383218,-91.37860922,1184,25,0,1159,8650.544312,2.111486486
US,40.74324454,-92.86865906,976,36,0,940,7854.498632,3.68852459
US,41.6844628,-94.90581859,384,7,0,377,6986.899563,1.822916667
US,42.08011739,-92.06463573,1989,37,0,1952,7755.897836,1.860231272
US,42.4704581,-92.30524729,12820,218,0,12602,9769.256561,1.700468019
US,42.03657094,-93.9313999,1924,15,0,1909,7333.994054,0.77962578
US,42.77461496,-92.31795937,2271,44,0,2227,9061.527412,1.937472479
US,42.4709188,-91.83510825,1445,16,0,1429,6824.085006,1.107266436
US,42.73545875,-95.15100162,3727,26,0,3701,18995.92253,0.69761202
US,42.73172833,-92.79015971,1290,22,0,1268,8934.136713,1.705426357
US,42.38521079,-94.64046046,1173,9,0,1164,12132.80927,0.767263427
US,42.03617207,-94.86032705,2393,30,0,2363,11867.09645,1.253656498
US,41.33149454,-94.92792482,1056,38,0,1018,8226.861951,3.598484848
US,41.77233777,-91.13246684,1398,18,0,1380,7505.234337,1.287553648
US,43.08177563,-93.2612239,4353,62,0,4291,10254.41696,1.424305077
US,42.73538914,-95.62389402,1241,22,0,1219,11045.8389,1.7727639
US,43.06001295,-92.31773347,1041,11,0,1030,8723.707366,1.056676273
US,41.02868181,-93.78499767,690,6,0,684,7344.332092,0.869565217
US,43.08247182,-95.15096481,1551,12,0,1539,9684.065934,0.773694391
US,42.84443388,-91.34133693,1396,46,0,1350,7954.869223,3.29512894
US,41.89981633,-90.53275096,4151,55,0,4096,8940.532857,1.324981932
US,42.03718237,-95.3819718,2133,22,0,2111,12681.33175,1.031411158
US,41.68560356,-94.04127625,7983,66,0,7917,8542.261886,0.826756858
US,40.74773536,-92.41005468,639,20,0,619,7100,3.129890454
US,40.73742757,-93.78645949,430,4,0,426,5463.786531,0.930232558
US,42.47104597,-91.3664492,1637,29,0,1608,9623.184998,1.771533293
US,40.92012606,-91.18326592,3548,34,0,3514,9105.140247,0.958286359
US,43.37787725,-95.1510206,1717,20,0,1697,9949.009155,1.164822365
US,42.46815349,-90.88181925,10653,136,0,10517,10947.37491,1.276635689
US,43.37782951,-94.67858943,1020,24,0,996,11077.32407,2.352941176
US,42.86271799,-91.8441231,1412,19,0,1393,7185.750636,1.345609065
US,43.0600053,-92.78940097,1284,34,0,1250,8208.668968,2.647975078
US,42.73270384,-93.26256925,909,17,0,892,9026.812314,1.870187019
US,40.7454272,-95.60129045,472,5,0,467,6781.609195,1.059322034
US,42.03614551,-94.39658081,648,7,0,641,7290.729073,1.080246914
US,42.40183723,-92.78829551,1095,17,0,1078,8951.929366,1.552511416
US,41.68378965,-94.50111014,957,23,0,934,8953.129385,2.403343783
US,42.38382428,-93.70197703,1491,24,0,1467,10092.73675,1.609657948
US,43.08178477,-93.73454884,1183,24,0,1159,11128.88053,2.02874049
US,42.38353877,-93.23654611,1457,26,0,1431,8648.937433,1.784488675
US,41.68330137,-95.81558439,1446,53,0,1393,10292.54751,3.665283541
US,40.98767962,-91.54436349,2485,27,0,2458,12453.64338,1.086519115
US,43.35671042,-92.31702714,727,17,0,710,7938.414501,2.338376891
US,42.7764426,-94.20722537,983,18,0,965,10284.57836,1.831129196
US,42.38696136,-95.51355387,699,29,0,670,10189.50437,4.148783977
US,41.68630265,-92.0643373,1141,21,0,1120,7050.17301,1.840490798
US,42.17178824,-90.57354837,1785,29,0,1756,9182.57112,1.62464986
US,41.68576082,-93.05567785,2914,53,0,2861,7836.49321,1.818805765
US,41.03192394,-91.94849466,1033,20,0,1013,5646.351462,1.936108422
US,41.67169354,-91.58754744,11186,47,0,11139,7401.085087,0.420168067
US,42.12118609,-91.13139641,2593,48,0,2545,12538.07843,1.851137678
US,41.33649833,-92.1785067,792,25,0,767,7729.845793,3.156565657
US,43.20405458,-94.20691791,1559,32,0,1527,10524.53926,2.052597819
US,40.64181461,-91.48183025,2878,24,0,2854,8550.970081,0.833912439
US,42.07923082,-91.59809485,16659,245,0,16414,7348.28368,1.470676511
US,41.21842119,-91.26102611,1076,24,0,1052,9750.792932,2.230483271
US,41.02958964,-93.32780803,584,8,0,576,6790.697674,1.369863014
US,43.38107862,-96.20926845,1260,25,0,1235,10718.84305,1.984126984
US,41.33081904,-94.01554631,975,8,0,967,5967.682703,0.820512821
US,41.33521503,-92.64083907,1749,34,0,1715,7915.818058,1.943967982
US,41.33445101,-93.09934783,2716,47,0,2669,8167.684119,1.730486009
US,42.03586837,-92.9990819,4037,57,0,3980,10254.26097,1.411939559
US,41.03299766,-95.61920963,1285,15,0,1270,8504.86465,1.167315175
US,43.35638371,-92.78887719,1048,30,0,1018,9899.86775,2.86259542
US,42.05220391,-95.95743843,549,16,0,533,6372.60592,2.9143898
US,41.02988815,-92.8690667,682,17,0,665,8849.098222,2.492668622
US,41.03018714,-95.15642896,770,15,0,755,7764.444893,1.948051948
US,41.48370744,-91.1121697,3584,75,0,3509,8400.525033,2.092633929
US,43.08310673,-95.62474482,1591,53,0,1538,11568.38508,3.331238215
US,43.37824276,-95.62422844,614,8,0,606,10305.47163,1.302931596
US,40.7393172,-95.1497813,1373,13,0,1360,9088.502019,0.946831755
US,43.08193849,-94.67824621,819,8,0,811,9216.745442,0.976800977
US,42.737633,-96.21366621,3366,51,0,3315,13369.34504,1.515151515
US,42.73420133,-94.67862564,724,12,0,712,10938.20819,1.657458564
US,41.68679484,-93.57767461,41670,412,0,41258,8501.288352,0.988720902
US,41.33640314,-95.53907776,8327,95,0,8232,8933.974208,1.140867059
US,41.68625425,-92.53155731,1212,24,0,1188,6549.935149,1.98019802
US,40.73518949,-94.24368535,367,7,0,360,7498.978341,1.907356948
US,42.38624071,-95.10547892,1041,14,0,1027,10708.77482,1.344860711
US,41.63935978,-90.61959493,14197,152,0,14045,8209.063102,1.070648729
US,41.6850066,-95.31015553,950,24,0,926,8294.045748,2.526315789
US,43.08221074,-96.1767568,4355,44,0,4311,12494.62057,1.010332951
US,42.03621213,-93.46499005,8033,31,0,8002,8271.466376,0.385908129
US,42.07991767,-92.53266945,1762,55,0,1707,10454.49152,3.121452894
US,40.73710579,-94.69778563,547,9,0,538,8936.448293,1.645338208
US,,,751,0,0,751,,0
US,41.0277278,-94.24234847,1034,19,0,1015,8447.022302,1.837524178
US,40.75326764,-91.95017958,456,11,0,445,6473.594549,2.412280702
US,41.03064984,-92.40954728,3144,91,0,3053,8990.820441,2.894402036
US,41.33559454,-93.56007641,3836,34,0,3802,7453.464423,0.886339937
US,41.33577126,-91.71725711,1893,28,0,1865,8618.256317,1.47913365
US,40.73969028,-93.32752197,384,21,0,363,5961.807173,5.46875
US,42.42853483,-94.17987389,4455,64,0,4391,12408.08824,1.436588103
US,43.37751174,-93.73407298,1104,28,0,1076,10662.54588,2.536231884
US,43.29094334,-91.84422722,1386,18,0,1368,6933.119904,1.298701299
US,42.38979414,-96.0459439,12339,167,0,12172,11967.17973,1.353432207
US,43.37750768,-93.26087602,528,3,0,525,7153.502235,0.568181818
US,42.73305373,-93.73515113,1530,18,0,1512,12179.58924,1.176470588
US,37.88582951,-95.30030847,683,11,0,672,5521.869189,1.610541728
US,38.21413251,-95.29272815,594,2,0,592,7559.175363,0.336700337
US,39.53185661,-95.30870026,1268,10,0,1258,7889.006408,0.788643533
US,37.2288586,-98.68460053,291,3,0,288,6573.300203,1.030927835
US,38.47889676,-98.75636726,2229,35,0,2194,8646.572792,1.570210857
US,37.85508555,-94.84865997,971,10,0,961,6680.886198,1.029866117
